date,state_name,totaltestresults,confirmed,recovered,deaths
20200507,Alaska,24341,374.0,291.0,10.0
20200507,Alabama,115173,8898.0,,349.0
20200507,Arkansas,59995,3611.0,2123.0,87.0
20200507,Arizona,111086,9945.0,1722.0,450.0
20200507,California,842874,60614.0,,2504.0
20200507,Colorado,91347,17830.0,2869.0,921.0
20200507,Connecticut,116174,31784.0,5413.0,2797.0
20200507,District of Columbia,25856,5654.0,825.0,285.0
20200507,Delaware,27326,5939.0,2110.0,202.0
20200507,Florida,492950,38828.0,,1667.0
20200507,Georgia,217303,31439.0,,1336.0
20200507,Hawaii,35541,626.0,558.0,17.0
20200507,Iowa,66427,11059.0,4266.0,231.0
20200507,Idaho,30890,2158.0,1399.0,66.0
20200507,Illinois,379043,70873.0,,3111.0
20200507,Indiana,124782,22503.0,,1414.0
20200507,Kansas,44822,6144.0,323.0,147.0
20200507,Kentucky,78606,5934.0,2125.0,283.0
20200507,Louisiana,200767,30652.0,20316.0,2208.0
20200507,Massachusetts,351632,73721.0,,4552.0
20200507,Maryland,148600,29374.0,2029.0,1503.0
20200507,Maine,23422,1330.0,787.0,62.0
20200507,Michigan,247062,45646.0,15659.0,4343.0
20200507,Minnesota,97421,9365.0,5308.0,508.0
20200507,Missouri,103622,9341.0,,418.0
20200507,Mississippi,80787,8686.0,4421.0,396.0
20200507,Montana,20247,456.0,417.0,16.0
20200507,North Carolina,171328,13397.0,,507.0
20200507,North Dakota,40867,1371.0,601.0,31.0
20200507,Nebraska,37758,6771.0,,86.0
20200507,New Hampshire,28806,2740.0,1110.0,111.0
20200507,New Jersey,292658,133635.0,15642.0,8801.0
20200507,New Mexico,85684,4291.0,1073.0,169.0
20200507,Nevada,51357,5766.0,205.0,286.0
20200507,New York,1089916,327649.0,55547.0,20828.0
20200507,Ohio,176059,22131.0,,1271.0
20200507,Oklahoma,86887,4330.0,2985.0,260.0
20200507,Oregon,70458,2989.0,1125.0,121.0
20200507,Pennsylvania,262788,52915.0,,3416.0
20200507,Rhode Island,82318,10530.0,696.0,388.0
20200507,South Carolina,77482,6936.0,3816.0,305.0
20200507,South Dakota,20114,2905.0,2028.0,31.0
20200507,Tennessee,236328,14096.0,6783.0,237.0
20200507,Texas,455162,35390.0,18440.0,973.0
20200507,Utah,134543,5724.0,2640.0,61.0
20200507,Virginia,123152,21570.0,2825.0,769.0
20200507,Vermont,18451,916.0,718.0,53.0
20200507,Washington,224813,15905.0,,870.0
20200507,Wisconsin,102250,9215.0,4520.0,374.0
20200507,West Virginia,57521,1287.0,716.0,51.0
20200507,Wyoming,12034,631.0,416.0,7.0
20200506,Alaska,23655,372.0,284.0,10.0
20200506,Alabama,109516,8581.0,,340.0
20200506,Arkansas,59003,3568.0,2109.0,85.0
20200506,Arizona,91737,9707.0,1693.0,426.0
20200506,California,809036,58815.0,,2412.0
20200506,Colorado,85976,17364.0,2801.0,903.0
20200506,Connecticut,111447,30995.0,4346.0,2718.0
20200506,District of Columbia,24984,5461.0,808.0,277.0
20200506,Delaware,26468,5778.0,2008.0,193.0
20200506,Florida,480051,38002.0,,1605.0
20200506,Georgia,204137,30696.0,,1311.0
20200506,Hawaii,35199,625.0,551.0,17.0
20200506,Iowa,63171,10404.0,3803.0,219.0
20200506,Idaho,30545,2127.0,1379.0,65.0
20200506,Illinois,361260,68232.0,,2974.0
20200506,Indiana,120496,21870.0,,1377.0
20200506,Kansas,42114,5734.0,318.0,144.0
20200506,Kentucky,61014,5822.0,2058.0,275.0
20200506,Louisiana,194672,30399.0,20316.0,2115.0
20200506,Massachusetts,339639,72025.0,,4420.0
20200506,Maryland,144012,28163.0,1903.0,1437.0
20200506,Maine,23346,1254.0,766.0,62.0
20200506,Michigan,233231,45054.0,15659.0,4250.0
20200506,Minnesota,93232,8579.0,5005.0,485.0
20200506,Missouri,100747,9102.0,,396.0
20200506,Mississippi,80525,8424.0,4421.0,374.0
20200506,Montana,19704,456.0,417.0,16.0
20200506,North Carolina,164482,12758.0,,477.0
20200506,North Dakota,38632,1323.0,582.0,31.0
20200506,Nebraska,36128,6438.0,,82.0
20200506,New Hampshire,27733,2636.0,1105.0,92.0
20200506,New Jersey,288920,131890.0,15642.0,8549.0
20200506,New Mexico,83251,4138.0,964.0,162.0
20200506,Nevada,49275,5663.0,203.0,276.0
20200506,New York,1055921,323978.0,54597.0,19877.0
20200506,Ohio,168929,21576.0,,1225.0
20200506,Oklahoma,82890,4201.0,2909.0,253.0
20200506,Oregon,67976,2916.0,1125.0,115.0
20200506,Pennsylvania,256340,51845.0,,3106.0
20200506,Rhode Island,79373,10205.0,665.0,370.0
20200506,South Carolina,77482,6936.0,3816.0,305.0
20200506,South Dakota,19416,2779.0,1977.0,29.0
20200506,Tennessee,227101,13938.0,6564.0,239.0
20200506,Texas,438938,34422.0,17622.0,948.0
20200506,Utah,131002,5595.0,2509.0,58.0
20200506,Virginia,113708,20256.0,2617.0,713.0
20200506,Vermont,17876,908.0,706.0,52.0
20200506,Washington,219453,15594.0,,862.0
20200506,Wisconsin,96727,8901.0,4348.0,362.0
20200506,West Virginia,55784,1248.0,716.0,50.0
20200506,Wyoming,12007,604.0,409.0,7.0
20200505,Alaska,22692,371.0,277.0,9.0
20200505,Alabama,106766,8285.0,,313.0
20200505,Arkansas,54635,3496.0,2041.0,80.0
20200505,Arizona,88260,9305.0,1671.0,395.0
20200505,California,779902,56212.0,,2317.0
20200505,Colorado,85004,16907.0,2743.0,851.0
20200505,Connecticut,108643,30621.0,4346.0,2633.0
20200505,District of Columbia,24329,5322.0,667.0,264.0
20200505,Delaware,24680,5371.0,1847.0,187.0
20200505,Florida,465691,37439.0,,1536.0
20200505,Georgia,200883,29711.0,,1288.0
20200505,Hawaii,33999,621.0,548.0,17.0
20200505,Iowa,60569,10111.0,3572.0,207.0
20200505,Idaho,30308,2106.0,1358.0,64.0
20200505,Illinois,346286,65962.0,,2838.0
20200505,Indiana,115834,21033.0,,1326.0
20200505,Kansas,40092,5458.0,296.0,137.0
20200505,Kentucky,60047,5245.0,1892.0,261.0
20200505,Louisiana,188231,29996.0,20316.0,2115.0
20200505,Massachusetts,333349,70271.0,,4212.0
20200505,Maryland,140103,27117.0,1810.0,1390.0
20200505,Maine,20772,1226.0,741.0,61.0
20200505,Michigan,222836,44397.0,15659.0,4179.0
20200505,Minnesota,88009,7851.0,4614.0,455.0
20200505,Missouri,95066,8916.0,,377.0
20200505,Mississippi,80308,8207.0,4421.0,342.0
20200505,Montana,15272,456.0,410.0,16.0
20200505,North Carolina,151800,12256.0,,452.0
20200505,North Dakota,36421,1266.0,559.0,25.0
20200505,Nebraska,34609,6083.0,,78.0
20200505,New Hampshire,26870,2588.0,1019.0,86.0
20200505,New Jersey,287623,130593.0,15642.0,8244.0
20200505,New Mexico,81720,4031.0,842.0,156.0
20200505,Nevada,47884,5594.0,200.0,268.0
20200505,New York,1028899,321192.0,58950.0,19645.0
20200505,Ohio,160735,20969.0,,1135.0
20200505,Oklahoma,79417,4127.0,2830.0,247.0
20200505,Oregon,65424,2839.0,860.0,113.0
20200505,Pennsylvania,250882,50957.0,,3012.0
20200505,Rhode Island,76435,9933.0,639.0,355.0
20200505,South Carolina,67771,6757.0,3622.0,283.0
20200505,South Dakota,19022,2721.0,1895.0,24.0
20200505,Tennessee,218862,13690.0,6356.0,226.0
20200505,Texas,427210,33369.0,16791.0,906.0
20200505,Utah,126715,5449.0,2387.0,56.0
20200505,Virginia,113708,20256.0,2617.0,713.0
20200505,Vermont,17518,907.0,,52.0
20200505,Washington,216320,15462.0,,841.0
20200505,Wisconsin,92533,8566.0,4131.0,353.0
20200505,West Virginia,54823,1238.0,630.0,50.0
20200505,Wyoming,10915,596.0,405.0,7.0
20200504,Alaska,21723,370.0,263.0,9.0
20200504,Alabama,103117,8025.0,,296.0
20200504,Arkansas,54442,3458.0,2016.0,81.0
20200504,Arizona,85253,8919.0,1632.0,362.0
20200504,California,747874,54937.0,,2254.0
20200504,Colorado,83090,16635.0,2650.0,842.0
20200504,Connecticut,102493,29287.0,4346.0,2495.0
20200504,District of Columbia,23795,5170.0,666.0,258.0
20200504,Delaware,24110,5288.0,1716.0,182.0
20200504,Florida,444270,36897.0,,1423.0
20200504,Georgia,183325,29368.0,,1222.0
20200504,Hawaii,33866,620.0,544.0,17.0
20200504,Iowa,57161,9703.0,3486.0,188.0
20200504,Idaho,29807,2061.0,1267.0,64.0
20200504,Illinois,333147,63840.0,,2662.0
20200504,Indiana,113297,20507.0,,1264.0
20200504,Kansas,38603,5245.0,291.0,136.0
20200504,Kentucky,58409,5130.0,1892.0,253.0
20200504,Louisiana,180931,29673.0,20316.0,2064.0
20200504,Massachusetts,324268,69087.0,,4090.0
20200504,Maryland,136995,26408.0,1695.0,1317.0
20200504,Maine,20751,1205.0,720.0,57.0
20200504,Michigan,222389,43950.0,15659.0,4049.0
20200504,Minnesota,85941,7234.0,4212.0,428.0
20200504,Missouri,91451,8754.0,,358.0
20200504,Mississippi,79677,7877.0,4421.0,310.0
20200504,Montana,15088,457.0,404.0,16.0
20200504,North Carolina,146439,11848.0,,430.0
20200504,North Dakota,34754,1225.0,540.0,25.0
20200504,Nebraska,33754,5910.0,,78.0
20200504,New Hampshire,26870,2588.0,1017.0,86.0
20200504,New Jersey,277220,128269.0,15642.0,7910.0
20200504,New Mexico,77977,3850.0,832.0,151.0
20200504,Nevada,46166,5491.0,185.0,262.0
20200504,New York,1007310,318953.0,58950.0,19415.0
20200504,Ohio,155155,20474.0,,1056.0
20200504,Oklahoma,63848,4044.0,2682.0,238.0
20200504,Oregon,63457,2759.0,860.0,109.0
20200504,Pennsylvania,245590,50092.0,,2458.0
20200504,Rhode Island,74136,9652.0,601.0,341.0
20200504,South Carolina,64188,6626.0,3622.0,275.0
20200504,South Dakota,18713,2668.0,1830.0,21.0
20200504,Tennessee,211443,13571.0,6081.0,219.0
20200504,Texas,407398,32332.0,16090.0,884.0
20200504,Utah,124661,5317.0,2342.0,50.0
20200504,Virginia,112293,19492.0,2547.0,684.0
20200504,Vermont,17332,902.0,,52.0
20200504,Washington,212005,15185.0,,834.0
20200504,Wisconsin,88703,8236.0,3973.0,340.0
20200504,West Virginia,53239,1206.0,611.0,50.0
20200504,Wyoming,10454,586.0,391.0,7.0
20200503,Alaska,21578,368.0,262.0,9.0
20200503,Alabama,92500,7725.0,,290.0
20200503,Arkansas,52890,3431.0,1999.0,76.0
20200503,Arizona,81119,8640.0,1597.0,362.0
20200503,California,715751,53616.0,,2215.0
20200503,Colorado,79906,16225.0,2607.0,832.0
20200503,Connecticut,102493,29287.0,4346.0,2436.0
20200503,District of Columbia,23102,5016.0,666.0,251.0
20200503,Delaware,23737,5208.0,1640.0,177.0
20200503,Florida,428189,36078.0,,1403.0
20200503,Georgia,175096,28602.0,,1177.0
20200503,Hawaii,32950,620.0,541.0,16.0
20200503,Iowa,53186,9169.0,3325.0,184.0
20200503,Idaho,29807,2061.0,1267.0,63.0
20200503,Illinois,319313,61499.0,,2618.0
20200503,Indiana,108859,19933.0,,1246.0
20200503,Kansas,36778,5030.0,286.0,134.0
20200503,Kentucky,57649,4879.0,1752.0,248.0
20200503,Louisiana,176160,29340.0,17303.0,1969.0
20200503,Massachusetts,314646,68087.0,,4004.0
20200503,Maryland,132794,25462.0,1666.0,1281.0
20200503,Maine,20731,1185.0,706.0,57.0
20200503,Michigan,212532,43754.0,15659.0,4049.0
20200503,Minnesota,82632,6663.0,3015.0,419.0
20200503,Missouri,82976,8386.0,,352.0
20200503,Mississippi,77593,7550.0,3413.0,303.0
20200503,Montana,15007,455.0,404.0,16.0
20200503,North Carolina,143835,11664.0,,422.0
20200503,North Dakota,33353,1191.0,517.0,25.0
20200503,Nebraska,31262,5326.0,,76.0
20200503,New Hampshire,28393,2429.0,1107.0,84.0
20200503,New Jersey,275066,126744.0,15642.0,7871.0
20200503,New Mexico,74944,3732.0,812.0,139.0
20200503,Nevada,45269,5426.0,182.0,257.0
20200503,New York,985911,316415.0,58950.0,19189.0
20200503,Ohio,150166,19914.0,,1038.0
20200503,Oklahoma,63776,3972.0,2635.0,238.0
20200503,Oregon,62054,2680.0,860.0,109.0
20200503,Pennsylvania,240641,49267.0,,2444.0
20200503,Rhode Island,71927,9477.0,565.0,320.0
20200503,South Carolina,64188,6626.0,3622.0,275.0
20200503,South Dakota,18417,2631.0,1799.0,21.0
20200503,Tennessee,204607,13177.0,5814.0,210.0
20200503,Texas,390560,31548.0,15544.0,867.0
20200503,Utah,122102,5175.0,2238.0,50.0
20200503,Virginia,108002,18671.0,2497.0,660.0
20200503,Vermont,16954,897.0,,52.0
20200503,Washington,207315,15003.0,,830.0
20200503,Wisconsin,85961,7964.0,3723.0,339.0
20200503,West Virginia,51638,1191.0,611.0,50.0
20200503,Wyoming,10219,579.0,391.0,7.0
20200502,Alaska,21399,365.0,261.0,9.0
20200502,Alabama,92209,7434.0,,288.0
20200502,Arkansas,51582,3372.0,1987.0,73.0
20200502,Arizona,77997,8364.0,1565.0,348.0
20200502,California,686803,52197.0,,2171.0
20200502,Colorado,76949,15768.0,2553.0,820.0
20200502,Connecticut,100257,28764.0,4346.0,2339.0
20200502,District of Columbia,22004,4797.0,666.0,240.0
20200502,Delaware,23112,5038.0,1546.0,168.0
20200502,Florida,416012,35463.0,,1388.0
20200502,Georgia,174800,28306.0,,1174.0
20200502,Hawaii,31985,619.0,532.0,16.0
20200502,Iowa,46349,8641.0,3156.0,175.0
20200502,Idaho,29490,2035.0,1215.0,63.0
20200502,Illinois,299896,58505.0,,2559.0
20200502,Indiana,104141,19295.0,,1229.0
20200502,Kansas,34942,4746.0,286.0,131.0
20200502,Kentucky,57649,4879.0,1752.0,248.0
20200502,Louisiana,172858,29140.0,17303.0,1950.0
20200502,Massachusetts,298994,66263.0,,3846.0
20200502,Maryland,125522,24473.0,1590.0,1251.0
20200502,Maine,20698,1152.0,689.0,56.0
20200502,Michigan,201709,43207.0,15659.0,4020.0
20200502,Minnesota,79007,6228.0,2397.0,395.0
20200502,Missouri,82744,8154.0,,351.0
20200502,Mississippi,74475,7441.0,3413.0,291.0
20200502,Montana,14635,455.0,404.0,16.0
20200502,North Carolina,139475,11509.0,,420.0
20200502,North Dakota,31547,1153.0,510.0,24.0
20200502,Nebraska,29348,4838.0,,73.0
20200502,New Hampshire,24349,2310.0,980.0,81.0
20200502,New Jersey,262312,123717.0,15642.0,7742.0
20200502,New Mexico,71118,3513.0,785.0,131.0
20200502,Nevada,44387,5311.0,182.0,254.0
20200502,New York,959071,312977.0,57540.0,18909.0
20200502,Ohio,145819,19335.0,,1021.0
20200502,Oklahoma,63655,3851.0,2554.0,238.0
20200502,Oregon,60136,2635.0,,109.0
20200502,Pennsylvania,235376,48305.0,,2418.0
20200502,Rhode Island,69928,9289.0,531.0,296.0
20200502,South Carolina,61616,6489.0,3622.0,267.0
20200502,South Dakota,18091,2588.0,1759.0,21.0
20200502,Tennessee,196276,12661.0,5718.0,209.0
20200502,Texas,380648,30522.0,14891.0,847.0
20200502,Utah,117804,4981.0,2185.0,49.0
20200502,Virginia,102096,17731.0,2312.0,616.0
20200502,Vermont,16591,886.0,,51.0
20200502,Washington,198724,14637.0,,824.0
20200502,Wisconsin,83230,7660.0,3698.0,334.0
20200502,West Virginia,49146,1169.0,572.0,48.0
20200502,Wyoming,10029,566.0,387.0,7.0
20200501,Alaska,20325,364.0,254.0,9.0
20200501,Alabama,91933,7158.0,,279.0
20200501,Arkansas,49676,3321.0,1973.0,64.0
20200501,Arizona,74879,7962.0,1528.0,330.0
20200501,California,654985,50442.0,,2073.0
20200501,Colorado,72390,15284.0,2486.0,777.0
20200501,Connecticut,100257,28764.0,4346.0,2339.0
20200501,District of Columbia,21135,4658.0,666.0,231.0
20200501,Delaware,22585,4918.0,1403.0,159.0
20200501,Florida,402699,34728.0,,1314.0
20200501,Georgia,168367,27270.0,,1154.0
20200501,Hawaii,31094,618.0,526.0,16.0
20200501,Iowa,45592,7884.0,2899.0,170.0
20200501,Idaho,29225,2015.0,1175.0,63.0
20200501,Illinois,284688,56055.0,,2457.0
20200501,Indiana,99639,18630.0,,1175.0
20200501,Kansas,33034,4449.0,280.0,130.0
20200501,Kentucky,56612,4708.0,1675.0,240.0
20200501,Louisiana,168251,28711.0,17303.0,1927.0
20200501,Massachusetts,289636,64311.0,,3716.0
20200501,Maryland,120983,23472.0,1517.0,1192.0
20200501,Maine,20669,1123.0,657.0,55.0
20200501,Michigan,190505,42356.0,8342.0,3866.0
20200501,Minnesota,74829,5730.0,2282.0,371.0
20200501,Missouri,82425,7835.0,,337.0
20200501,Mississippi,71548,7212.0,3413.0,281.0
20200501,Montana,14203,453.0,397.0,16.0
20200501,North Carolina,133832,10923.0,,399.0
20200501,North Dakota,29525,1107.0,482.0,23.0
20200501,Nebraska,27385,4281.0,,70.0
20200501,New Hampshire,22049,2146.0,980.0,72.0
20200501,New Jersey,256545,121190.0,15642.0,7538.0
20200501,New Mexico,67869,3411.0,760.0,123.0
20200501,Nevada,43595,5227.0,182.0,243.0
20200501,New York,927438,308314.0,56187.0,18610.0
20200501,Ohio,140506,18743.0,,1002.0
20200501,Oklahoma,63552,3748.0,2467.0,230.0
20200501,Oregon,58176,2579.0,,104.0
20200501,Pennsylvania,227448,46971.0,,2354.0
20200501,Rhode Island,66648,8962.0,485.0,279.0
20200501,South Carolina,59379,6258.0,3622.0,256.0
20200501,South Dakota,17363,2525.0,1686.0,21.0
20200501,Tennessee,186132,11891.0,5546.0,204.0
20200501,Texas,351775,29229.0,14122.0,816.0
20200501,Utah,112558,4828.0,2062.0,46.0
20200501,Virginia,105648,16901.0,2196.0,581.0
20200501,Vermont,16233,879.0,,50.0
20200501,Washington,193981,14327.0,,814.0
20200501,Wisconsin,79880,7314.0,3352.0,327.0
20200501,West Virginia,46844,1136.0,555.0,46.0
20200501,Wyoming,9695,559.0,373.0,7.0
20200430,Alaska,19119,355.0,252.0,9.0
20200430,Alabama,87196,7019.0,,269.0
20200430,Arkansas,48379,3255.0,1305.0,61.0
20200430,Arizona,71786,7648.0,1499.0,320.0
20200430,California,625337,48917.0,,1982.0
20200430,Colorado,71059,14758.0,2415.0,766.0
20200430,Connecticut,97133,27700.0,,2257.0
20200430,District of Columbia,20079,4323.0,660.0,224.0
20200430,Delaware,21820,4734.0,1275.0,152.0
20200430,Florida,382405,33690.0,,1290.0
20200430,Georgia,149044,26155.0,,1120.0
20200430,Hawaii,30640,613.0,516.0,16.0
20200430,Iowa,42667,7145.0,2697.0,162.0
20200430,Idaho,28693,1984.0,1121.0,60.0
20200430,Illinois,269867,52918.0,,2355.0
20200430,Indiana,94998,17835.0,,1114.0
20200430,Kansas,31626,4238.0,272.0,129.0
20200430,Kentucky,54101,4539.0,1668.0,235.0
20200430,Louisiana,161309,28001.0,17303.0,1862.0
20200430,Massachusetts,275647,62205.0,,3562.0
20200430,Maryland,114359,21742.0,1432.0,1140.0
20200430,Maine,20641,1095.0,631.0,53.0
20200430,Michigan,180267,41379.0,8342.0,3789.0
20200430,Minnesota,70276,5136.0,2172.0,343.0
20200430,Missouri,80687,7562.0,,329.0
20200430,Mississippi,66340,6815.0,3413.0,261.0
20200430,Montana,13914,453.0,392.0,16.0
20200430,North Carolina,128036,10509.0,,378.0
20200430,North Dakota,27460,1067.0,458.0,19.0
20200430,Nebraska,25321,3784.0,,68.0
20200430,New Hampshire,21921,2054.0,980.0,66.0
20200430,New Jersey,247918,118652.0,15642.0,7228.0
20200430,New Mexico,65085,3213.0,734.0,112.0
20200430,Nevada,41986,4998.0,158.0,237.0
20200430,New York,900636,304372.0,54771.0,18321.0
20200430,Ohio,133890,18027.0,,975.0
20200430,Oklahoma,63422,3618.0,2401.0,222.0
20200430,Oregon,56032,2510.0,,103.0
20200430,Pennsylvania,221365,45763.0,,2292.0
20200430,Rhode Island,63710,8621.0,461.0,266.0
20200430,South Carolina,56512,6095.0,3252.0,244.0
20200430,South Dakota,17028,2449.0,1573.0,17.0
20200430,Tennessee,177626,10735.0,5338.0,199.0
20200430,Texas,330300,28087.0,13353.0,782.0
20200430,Utah,108501,4672.0,1939.0,46.0
20200430,Virginia,91509,15846.0,2104.0,552.0
20200430,Vermont,15652,866.0,,49.0
20200430,Washington,187800,14070.0,,801.0
20200430,Wisconsin,76248,6854.0,3352.0,316.0
20200430,West Virginia,44541,1118.0,545.0,41.0
20200430,Wyoming,9446,544.0,371.0,7.0
20200429,Alaska,19119,355.0,240.0,9.0
20200429,Alabama,80449,6842.0,,245.0
20200429,Arkansas,45449,3192.0,1249.0,59.0
20200429,Arizona,68813,7202.0,1475.0,304.0
20200429,California,603139,46500.0,,1887.0
20200429,Colorado,69449,14735.0,2275.0,760.0
20200429,Connecticut,94818,26767.0,,2168.0
20200429,District of Columbia,19229,4106.0,660.0,205.0
20200429,Delaware,21538,4655.0,1173.0,144.0
20200429,Florida,373488,33193.0,,1240.0
20200429,Georgia,143939,25572.0,,1093.0
20200429,Hawaii,29618,609.0,505.0,16.0
20200429,Iowa,41337,6843.0,2428.0,148.0
20200429,Idaho,28382,1952.0,1087.0,60.0
20200429,Illinois,256667,50355.0,,2215.0
20200429,Indiana,91550,17182.0,,1065.0
20200429,Kansas,29458,3738.0,266.0,125.0
20200429,Kentucky,52411,4375.0,1617.0,225.0
20200429,Louisiana,156568,27660.0,17303.0,1802.0
20200429,Massachusetts,265618,60265.0,,3405.0
20200429,Maryland,110929,20849.0,1361.0,1078.0
20200429,Maine,20602,1056.0,615.0,52.0
20200429,Michigan,172352,40399.0,8342.0,3670.0
20200429,Minnesota,66744,4644.0,2043.0,319.0
20200429,Missouri,77159,7425.0,,318.0
20200429,Mississippi,66094,6569.0,3413.0,250.0
20200429,Montana,13528,451.0,382.0,16.0
20200429,North Carolina,118440,9948.0,,354.0
20200429,North Dakota,25536,1033.0,437.0,19.0
20200429,Nebraska,23631,3374.0,,55.0
20200429,New Hampshire,20746,2010.0,936.0,60.0
20200429,New Jersey,241318,116264.0,15642.0,6770.0
20200429,New Mexico,61745,2974.0,705.0,110.0
20200429,Nevada,41028,4898.0,100.0,230.0
20200429,New York,872481,299691.0,53238.0,18015.0
20200429,Ohio,128908,17303.0,,937.0
20200429,Oklahoma,61267,3473.0,2319.0,214.0
20200429,Oregon,54472,2446.0,,101.0
20200429,Pennsylvania,214883,44366.0,,2195.0
20200429,Rhode Island,60165,8247.0,391.0,251.0
20200429,South Carolina,54217,5881.0,3252.0,203.0
20200429,South Dakota,16833,2373.0,1492.0,13.0
20200429,Tennessee,168549,10366.0,5140.0,195.0
20200429,Texas,314790,27054.0,12507.0,732.0
20200429,Utah,105778,4495.0,1790.0,45.0
20200429,Virginia,85940,14961.0,2042.0,522.0
20200429,Vermont,15429,862.0,,47.0
20200429,Washington,182515,13842.0,,786.0
20200429,Wisconsin,73150,6520.0,,308.0
20200429,West Virginia,43071,1095.0,504.0,38.0
20200429,Wyoming,9217,536.0,362.0,7.0
20200428,Alaska,17089,351.0,228.0,9.0
20200428,Alabama,75827,6687.0,,242.0
20200428,Arkansas,40671,3111.0,1146.0,52.0
20200428,Arizona,67438,6948.0,1450.0,293.0
20200428,California,577608,45031.0,,1809.0
20200428,Colorado,66341,13879.0,2275.0,706.0
20200428,Connecticut,92745,26312.0,,2089.0
20200428,District of Columbia,18885,3994.0,660.0,190.0
20200428,Delaware,21180,4575.0,1096.0,137.0
20200428,Florida,366875,32846.0,,1154.0
20200428,Georgia,140020,24615.0,,1026.0
20200428,Hawaii,29183,607.0,493.0,16.0
20200428,Iowa,39823,6376.0,2164.0,136.0
20200428,Idaho,20052,1917.0,1039.0,58.0
20200428,Illinois,242189,48102.0,,2125.0
20200428,Indiana,87181,16588.0,,901.0
20200428,Kansas,28090,3491.0,,124.0
20200428,Kentucky,48799,4146.0,1521.0,213.0
20200428,Louisiana,151108,27286.0,17303.0,1758.0
20200428,Massachusetts,254500,58302.0,,3153.0
20200428,Maryland,107785,20113.0,1295.0,1016.0
20200428,Maine,17824,1040.0,585.0,51.0
20200428,Michigan,164805,39262.0,8342.0,3567.0
20200428,Minnesota,63829,4181.0,1912.0,301.0
20200428,Missouri,73503,7303.0,,314.0
20200428,Mississippi,64412,6342.0,,239.0
20200428,Montana,13191,451.0,356.0,15.0
20200428,North Carolina,112752,9568.0,,342.0
20200428,North Dakota,23723,991.0,409.0,19.0
20200428,Nebraska,23605,3358.0,,55.0
20200428,New Hampshire,20145,1938.0,798.0,60.0
20200428,New Jersey,234359,113856.0,15642.0,6442.0
20200428,New Mexico,58803,2823.0,666.0,104.0
20200428,Nevada,40119,4805.0,,219.0
20200428,New York,844994,295106.0,51673.0,17638.0
20200428,Ohio,122706,16128.0,,799.0
20200428,Oklahoma,59699,3410.0,2260.0,207.0
20200428,Oregon,51198,2354.0,,92.0
20200428,Pennsylvania,209088,43264.0,,1716.0
20200428,Rhode Island,57693,7926.0,466.0,239.0
20200428,South Carolina,52145,5613.0,2830.0,177.0
20200428,South Dakota,16612,2313.0,1392.0,11.0
20200428,Tennessee,161928,10052.0,4921.0,188.0
20200428,Texas,300384,26171.0,11786.0,690.0
20200428,Utah,102439,4343.0,1704.0,45.0
20200428,Virginia,83298,14339.0,1914.0,492.0
20200428,Vermont,15215,862.0,,47.0
20200428,Washington,179679,13686.0,,765.0
20200428,Wisconsin,69824,6289.0,,300.0
20200428,West Virginia,43055,1079.0,481.0,37.0
20200428,Wyoming,8615,389.0,343.0,7.0
20200427,Alaska,16256,345.0,218.0,9.0
20200427,Alabama,73997,6499.0,,222.0
20200427,Arkansas,40457,3017.0,987.0,50.0
20200427,Arizona,66543,6716.0,1418.0,275.0
20200427,California,553409,43464.0,,1755.0
20200427,Colorado,63274,13441.0,2150.0,680.0
20200427,Connecticut,79811,25269.0,,1998.0
20200427,District of Columbia,18416,3892.0,659.0,185.0
20200427,Delaware,19616,4162.0,996.0,125.0
20200427,Florida,356463,32138.0,,1101.0
20200427,Georgia,127169,23913.0,,971.0
20200427,Hawaii,29010,606.0,488.0,14.0
20200427,Iowa,38150,5868.0,2021.0,127.0
20200427,Idaho,19895,1897.0,983.0,56.0
20200427,Illinois,227628,45883.0,,1983.0
20200427,Indiana,84476,15961.0,,844.0
20200427,Kansas,27167,3328.0,,120.0
20200427,Kentucky,48474,4074.0,1511.0,208.0
20200427,Louisiana,146989,27068.0,17303.0,1697.0
20200427,Massachusetts,244887,56462.0,,3003.0
20200427,Maryland,104976,19487.0,1263.0,945.0
20200427,Maine,17807,1023.0,549.0,51.0
20200427,Michigan,157760,38210.0,8342.0,3407.0
20200427,Minnesota,61268,3816.0,1842.0,286.0
20200427,Missouri,71106,7171.0,,288.0
20200427,Mississippi,63462,6094.0,,229.0
20200427,Montana,13033,449.0,352.0,14.0
20200427,North Carolina,109920,9142.0,,306.0
20200427,North Dakota,22434,942.0,350.0,19.0
20200427,Nebraska,22363,3028.0,,56.0
20200427,New Hampshire,19724,1864.0,779.0,60.0
20200427,New Jersey,227775,111188.0,,6044.0
20200427,New Mexico,56615,2726.0,650.0,99.0
20200427,Nevada,38813,4690.0,,206.0
20200427,New York,826095,291996.0,50751.0,17303.0
20200427,Ohio,119391,15699.0,,753.0
20200427,Oklahoma,53171,3280.0,2167.0,197.0
20200427,Oregon,51198,2354.0,,92.0
20200427,Pennsylvania,203422,42050.0,,1597.0
20200427,Rhode Island,55885,7708.0,452.0,233.0
20200427,South Carolina,50761,5490.0,3701.0,174.0
20200427,South Dakota,16375,2245.0,1316.0,11.0
20200427,Tennessee,154402,9918.0,4720.0,184.0
20200427,Texas,290517,25297.0,11170.0,663.0
20200427,Utah,100195,4233.0,1641.0,41.0
20200427,Virginia,80679,13535.0,1843.0,458.0
