date,country_name,country_code,c1,c1_flag,c2,c2_flag,c3,c3_flag,c4,c4_flag,c5,c5_flag,c6,c6_flag,c7,c7_flag,c8,h1,h1_flag,stringency_index,confirmed,deaths,recovered
20200218,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,15.0,0.0,0
20200218,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,15.0,0.0,0
20200218,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,15.0,0.0,2
20200218,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,15.0,0.0,0
20200218,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,15.0,0.0,4
20200218,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,15.0,0.0,0
20200219,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,15.0,0.0,0
20200219,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,15.0,0.0,4
20200219,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,15.0,0.0,0
20200219,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,15.0,0.0,0
20200219,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,15.0,0.0,2
20200219,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,15.0,0.0,0
20200219,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,15.0,0.0,4
20200219,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,15.0,0.0,0
20200220,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,15.0,0.0,0
20200220,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,15.0,0.0,4
20200220,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,15.0,0.0,0
20200220,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,15.0,0.0,0
20200220,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,15.0,0.0,2
20200220,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,15.0,0.0,0
20200220,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,15.0,0.0,4
20200220,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,15.0,0.0,0
20200221,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,17.0,0.0,0
20200221,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,17.0,0.0,4
20200221,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,17.0,0.0,0
20200221,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,17.0,0.0,1
20200221,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,17.0,0.0,2
20200221,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,17.0,0.0,0
20200221,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,17.0,0.0,4
20200221,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,17.0,0.0,0
20200222,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,21.0,0.0,0
20200222,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,21.0,0.0,4
20200222,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,21.0,0.0,0
20200222,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,21.0,0.0,1
20200222,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,21.0,0.0,2
20200222,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,21.0,0.0,0
20200222,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,21.0,0.0,4
20200222,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,21.0,0.0,0
20200223,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,22.0,0.0,0
20200223,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,22.0,0.0,4
20200223,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,22.0,0.0,0
20200223,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,22.0,0.0,1
20200223,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,22.0,0.0,2
20200223,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,22.0,0.0,0
20200223,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,22.0,0.0,4
20200223,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,22.0,0.0,0
20200224,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,22.0,0.0,0
20200224,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,22.0,0.0,4
20200224,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,22.0,0.0,0
20200224,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,22.0,0.0,1
20200224,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,22.0,0.0,2
20200224,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,22.0,0.0,0
20200224,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,22.0,0.0,4
20200224,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,22.0,0.0,0
20200225,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,22.0,0.0,0
20200225,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,22.0,0.0,4
20200225,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,22.0,0.0,0
20200225,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,22.0,0.0,1
20200225,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,22.0,0.0,2
20200225,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,22.0,0.0,0
20200225,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,22.0,0.0,4
20200225,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,22.0,0.0,0
20200226,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,22.0,0.0,0
20200226,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,22.0,0.0,4
20200226,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,22.0,0.0,0
20200226,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,22.0,0.0,1
20200226,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,22.0,0.0,2
20200226,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,22.0,0.0,0
20200226,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,22.0,0.0,4
20200226,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,22.0,0.0,0
20200227,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,23.0,0.0,0
20200227,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,23.0,0.0,4
20200227,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,23.0,0.0,0
20200227,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,23.0,0.0,1
20200227,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,23.0,0.0,2
20200227,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,23.0,0.0,0
20200227,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,23.0,0.0,4
20200227,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,23.0,0.0,0
20200228,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,23.0,0.0,0
20200228,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,23.0,0.0,4
20200228,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,23.0,0.0,0
20200228,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,23.0,0.0,1
20200228,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,23.0,0.0,2
20200228,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,23.0,0.0,0
20200228,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,23.0,0.0,4
20200228,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,23.0,0.0,0
20200229,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,25.0,0.0,0
20200229,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,25.0,0.0,4
20200229,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,25.0,0.0,0
20200229,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,25.0,0.0,1
20200229,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,25.0,0.0,2
20200229,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,25.0,0.0,0
20200229,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,25.0,0.0,4
20200229,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,25.0,0.0,0
20200301,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,26.0,1.0,0
20200301,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,26.0,1.0,4
20200301,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,26.0,1.0,0
20200301,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,26.0,1.0,1
20200301,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,26.0,1.0,2
20200301,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,26.0,1.0,0
20200301,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,26.0,1.0,4
20200301,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,26.0,1.0,0
20200302,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,29.0,1.0,0
20200302,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,29.0,1.0,4
20200302,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,29.0,1.0,0
20200302,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,29.0,1.0,1
20200302,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,29.0,1.0,2
20200302,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,29.0,1.0,0
20200302,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,29.0,1.0,4
20200302,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,29.0,1.0,0
20200303,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,33.0,1.0,0
20200303,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,33.0,1.0,4
20200303,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,33.0,1.0,0
20200303,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,33.0,1.0,1
20200303,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,33.0,1.0,2
20200303,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,33.0,1.0,0
20200303,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,33.0,1.0,4
20200303,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,33.0,1.0,0
20200304,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,41.0,1.0,0
20200304,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,41.0,1.0,4
20200304,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,41.0,1.0,0
20200304,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,41.0,1.0,1
20200304,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,41.0,1.0,2
20200304,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,41.0,1.0,0
20200304,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,41.0,1.0,4
20200304,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,41.0,1.0,0
20200305,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,52.0,2.0,0
20200305,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,52.0,2.0,4
20200305,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,52.0,2.0,0
20200305,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,52.0,2.0,8
20200305,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,52.0,2.0,2
20200305,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,52.0,2.0,0
20200305,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,52.0,2.0,7
20200305,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,52.0,2.0,0
20200306,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,59.0,2.0,0
20200306,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,59.0,2.0,4
20200306,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,59.0,2.0,0
20200306,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,59.0,2.0,8
20200306,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,59.0,2.0,2
20200306,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,59.0,2.0,0
20200306,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,59.0,2.0,7
20200306,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,59.0,2.0,0
20200307,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,63.0,2.0,0
20200307,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,63.0,2.0,4
20200307,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,63.0,2.0,0
20200307,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,63.0,2.0,8
20200307,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,63.0,2.0,2
20200307,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,63.0,2.0,0
20200307,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,63.0,2.0,7
20200307,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,63.0,2.0,0
20200308,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,74.0,3.0,0
20200308,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,74.0,3.0,4
20200308,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,74.0,3.0,0
20200308,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,74.0,3.0,8
20200308,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,74.0,3.0,2
20200308,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,74.0,3.0,0
20200308,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,74.0,3.0,7
20200308,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,74.0,3.0,0
20200309,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,80.0,3.0,0
20200309,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,80.0,3.0,4
20200309,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,80.0,3.0,0
20200309,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,80.0,3.0,8
20200309,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,80.0,3.0,2
20200309,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,80.0,3.0,0
20200309,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,80.0,3.0,7
20200309,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,80.0,3.0,0
20200310,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,100.0,3.0,0
20200310,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,100.0,3.0,4
20200310,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,100.0,3.0,0
20200310,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,100.0,3.0,8
20200310,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,100.0,3.0,2
20200310,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,100.0,3.0,0
20200310,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,100.0,3.0,7
20200310,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,100.0,3.0,0
20200311,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,112.0,3.0,0
20200311,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,112.0,3.0,4
20200311,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,112.0,3.0,0
20200311,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,112.0,3.0,8
20200311,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,112.0,3.0,2
20200311,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,112.0,3.0,0
20200311,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,112.0,3.0,7
20200311,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,112.0,3.0,0
20200312,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,126.0,3.0,0
20200312,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,126.0,3.0,4
20200312,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,126.0,3.0,0
20200312,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,126.0,3.0,8
20200312,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,126.0,3.0,2
20200312,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,126.0,3.0,0
20200312,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,126.0,3.0,7
20200312,Australia,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,19.44,126.0,3.0,0
