date,state_name,stringency_index
20200507,Louisiana,61.90476190476191
20200325,Maine,40.47619047619048
20200326,Maine,40.47619047619048
20200327,Maine,40.47619047619048
20200330,Maine,40.47619047619048
20200401,Maine,69.04761904761905
20200403,Maine,69.04761904761905
20200406,Maine,83.33333333333334
20200409,Maine,83.33333333333334
20200410,Maine,83.33333333333334
20200416,Maine,90.47619047619048
20200417,Maine,90.47619047619048
20200421,Maine,90.47619047619048
20200422,Maine,83.33333333333334
20200423,Maine,83.33333333333334
20200424,Maine,83.33333333333334
20200427,Maine,83.33333333333334
20200429,Maine,83.33333333333334
20200430,Maine,83.33333333333334
20200505,Maine,74.76190476190477
20200507,Maine,74.76190476190477
20200325,Maryland,61.90476190476191
20200326,Maryland,61.90476190476191
20200327,Maryland,61.90476190476191
20200330,Maryland,90.47619047619048
20200401,Maryland,90.47619047619048
20200403,Maryland,90.47619047619048
20200406,Maryland,90.47619047619048
20200409,Maryland,90.47619047619048
20200410,Maryland,90.47619047619048
20200416,Maryland,90.47619047619048
20200417,Maryland,90.47619047619048
20200421,Maryland,90.47619047619048
20200422,Maryland,90.47619047619048
20200423,Maryland,90.47619047619048
20200424,Maryland,90.47619047619048
20200427,Maryland,90.47619047619048
20200429,Maryland,90.47619047619048
20200430,Maryland,90.47619047619048
20200505,Maryland,90.47619047619048
20200507,Maryland,90.47619047619048
20200325,Massachusetts,54.761904761904766
20200326,Massachusetts,54.761904761904766
20200327,Massachusetts,54.761904761904766
20200330,Massachusetts,69.04761904761905
20200401,Massachusetts,69.04761904761905
20200403,Massachusetts,83.33333333333334
20200406,Massachusetts,83.33333333333334
20200409,Massachusetts,83.33333333333334
20200410,Massachusetts,83.33333333333334
20200416,Massachusetts,83.33333333333334
20200417,Massachusetts,83.33333333333334
20200421,Massachusetts,83.33333333333334
20200422,Massachusetts,83.33333333333334
20200423,Massachusetts,83.33333333333334
20200424,Massachusetts,83.33333333333334
20200427,Massachusetts,83.33333333333334
20200429,Massachusetts,83.33333333333334
20200430,Massachusetts,83.33333333333334
20200505,Massachusetts,83.33333333333334
20200507,Massachusetts,83.33333333333334
20200325,Michigan,57.142857142857146
20200326,Michigan,71.42857142857143
20200327,Michigan,71.42857142857143
20200330,Michigan,71.42857142857143
20200401,Michigan,71.42857142857143
20200403,Michigan,71.42857142857143
20200406,Michigan,71.42857142857143
20200409,Michigan,71.42857142857143
20200410,Michigan,71.42857142857143
20200416,Michigan,71.42857142857143
20200417,Michigan,71.42857142857143
